,Age,Gender,Country,Education Level,Role,Programming Experience,ML Experience,Company Size,Company Data Scientists,Yearly Compensation,Spent Money (5years),Primary Tool,# of Languages,# of Visual tools,# of ML frameworks,# of ML algorithms
17382,2,0,0,2.0,10.0,3.0,1.0,4.0,7.0,18.0,5.0,4.0,3,2,2,2
17384,4,0,2,3.0,3.0,3.0,5.0,5.0,7.0,12.0,1.0,3.0,2,1,3,2
17385,4,2,4,4.0,3.0,5.0,0.0,2.0,5.0,18.0,3.0,5.0,2,2,0,0
17387,1,0,0,2.0,4.0,3.0,5.0,1.0,3.0,0.0,2.0,0.0,3,1,1,5
17390,3,1,2,3.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,3.0,3,3,5,4
17392,1,0,0,2.0,7.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2,1,3,2
17396,3,0,2,4.0,9.0,4.0,6.0,1.0,4.0,17.0,5.0,0.0,3,1,1,1
17397,4,0,2,3.0,4.0,4.0,5.0,4.0,7.0,5.0,6.0,3.0,4,3,6,6
17400,6,0,0,4.0,4.0,6.0,6.0,4.0,1.0,18.0,4.0,3.0,5,1,1,1
17402,1,0,3,2.0,8.0,2.0,2.0,5.0,5.0,12.0,1.0,0.0,1,3,2,3
17404,1,0,0,2.0,3.0,4.0,1.0,1.0,7.0,0.0,1.0,0.0,4,2,2,2
17405,6,0,1,3.0,10.0,5.0,4.0,2.0,3.0,14.0,4.0,3.0,3,5,5,4
17407,3,2,3,3.0,8.0,2.0,2.0,2.0,4.0,12.0,3.0,2.0,2,3,2,3
17408,7,0,3,5.0,3.0,6.0,4.0,1.0,5.0,20.0,5.0,3.0,6,5,5,8
17409,2,0,2,2.0,4.0,5.0,1.0,2.0,1.0,11.0,1.0,0.0,6,1,1,1
17411,4,0,0,2.0,9.0,5.0,8.0,4.0,7.0,15.0,3.0,0.0,1,1,1,1
17412,2,0,0,4.0,6.0,2.0,2.0,1.0,4.0,2.0,5.0,1.0,2,4,5,9
17415,5,0,2,3.0,3.0,3.0,5.0,3.0,3.0,10.0,1.0,3.0,1,2,2,4
17422,9,0,3,4.0,6.0,6.0,8.0,3.0,7.0,20.0,4.0,5.0,5,4,3,3
17429,5,0,1,3.0,9.0,4.0,2.0,1.0,3.0,0.0,4.0,3.0,1,1,2,1
17431,9,1,2,3.0,5.0,6.0,2.0,4.0,3.0,0.0,0.0,0.0,4,2,1,3
17434,2,0,1,2.0,5.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1,2,1,2
17436,9,0,0,3.0,3.0,6.0,5.0,3.0,3.0,12.0,3.0,5.0,1,1,3,4
17437,3,0,0,3.0,0.0,4.0,4.0,5.0,3.0,14.0,1.0,0.0,4,1,3,6
17438,0,0,0,2.0,7.0,1.0,1.0,5.0,7.0,0.0,3.0,0.0,3,1,1,2
17439,3,0,0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1,2,4,5
17442,3,0,0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,3,1,2,5
17443,1,0,0,2.0,4.0,4.0,4.0,5.0,7.0,11.0,6.0,5.0,4,2,4,4
17445,8,0,3,4.0,3.0,6.0,8.0,1.0,2.0,9.0,5.0,2.0,3,1,1,5
17446,1,0,0,3.0,3.0,3.0,0.0,4.0,1.0,0.0,2.0,0.0,1,1,0,0
17449,4,0,3,3.0,8.0,3.0,0.0,5.0,3.0,19.0,1.0,0.0,1,1,0,0
17451,2,0,3,3.0,6.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,1,2,2,3
17453,2,0,0,3.0,10.0,1.0,1.0,5.0,2.0,7.0,4.0,5.0,3,2,1,2
17454,9,0,2,4.0,6.0,6.0,8.0,4.0,7.0,19.0,2.0,5.0,4,1,4,7
17455,9,0,3,3.0,9.0,6.0,2.0,1.0,2.0,8.0,3.0,0.0,3,3,3,2
17460,3,0,3,3.0,0.0,2.0,3.0,3.0,1.0,13.0,1.0,3.0,2,2,1,3
17462,4,0,3,3.0,4.0,5.0,4.0,2.0,3.0,7.0,2.0,3.0,4,2,6,5
17463,4,0,0,3.0,3.0,5.0,3.0,1.0,2.0,0.0,3.0,0.0,5,2,2,2
17464,5,0,0,3.0,9.0,0.0,1.0,5.0,7.0,18.0,6.0,2.0,0,0,0,0
17465,3,0,5,3.0,4.0,3.0,0.0,5.0,1.0,8.0,4.0,0.0,1,1,0,0
17467,3,0,2,3.0,3.0,4.0,5.0,2.0,3.0,16.0,4.0,0.0,3,3,6,6
17468,1,0,0,2.0,4.0,3.0,2.0,5.0,7.0,11.0,5.0,0.0,3,4,4,6
17470,4,0,3,3.0,0.0,5.0,3.0,3.0,2.0,20.0,2.0,0.0,2,2,4,3
17471,4,0,2,4.0,6.0,4.0,1.0,3.0,1.0,15.0,0.0,0.0,2,1,1,2
17472,6,0,0,2.0,7.0,6.0,3.0,1.0,2.0,1.0,3.0,4.0,2,2,4,3
17476,4,0,0,3.0,3.0,4.0,4.0,5.0,4.0,7.0,6.0,3.0,3,2,2,2
17478,6,0,0,3.0,0.0,6.0,2.0,1.0,2.0,7.0,4.0,3.0,6,4,5,5
17480,4,0,0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,3,1,1,1
17481,6,0,2,3.0,9.0,6.0,1.0,1.0,2.0,2.0,3.0,0.0,3,2,1,3
17482,5,0,3,3.0,9.0,1.0,1.0,1.0,1.0,10.0,1.0,3.0,2,4,1,2
17483,4,0,2,3.0,10.0,4.0,4.0,3.0,5.0,20.0,6.0,5.0,4,4,1,2
17484,1,0,0,3.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,3,5,6,3
17485,6,0,3,4.0,6.0,5.0,6.0,4.0,7.0,19.0,3.0,3.0,3,2,2,4
17486,3,0,3,4.0,6.0,5.0,6.0,4.0,7.0,16.0,4.0,3.0,2,3,5,6
17489,4,0,3,3.0,9.0,3.0,2.0,1.0,3.0,2.0,4.0,0.0,2,1,1,2
17492,2,0,0,3.0,10.0,4.0,3.0,1.0,3.0,7.0,4.0,3.0,4,3,3,3
17493,2,0,2,2.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,3,2,4,4
17494,4,1,1,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0
17497,0,0,0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,3.0,1,3,3,4
17499,3,0,0,2.0,4.0,5.0,7.0,3.0,3.0,5.0,3.0,0.0,3,4,8,9
17501,5,0,2,5.0,4.0,6.0,0.0,2.0,1.0,12.0,1.0,0.0,1,1,0,0
17502,9,0,3,3.0,7.0,6.0,6.0,5.0,5.0,11.0,3.0,3.0,5,3,4,6
17503,5,0,3,3.0,4.0,5.0,5.0,1.0,2.0,18.0,4.0,3.0,1,2,1,3
17504,8,0,5,4.0,11.0,0.0,6.0,2.0,3.0,16.0,4.0,1.0,0,0,0,0
17506,1,0,0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,2,2,2,3
17507,5,0,3,3.0,4.0,6.0,2.0,5.0,7.0,11.0,1.0,0.0,2,3,1,3
17510,1,0,0,3.0,0.0,2.0,1.0,5.0,1.0,4.0,1.0,3.0,2,2,1,4
17511,4,0,5,2.0,0.0,2.0,2.0,3.0,1.0,6.0,2.0,2.0,2,2,3,3
17514,4,0,2,0.0,5.0,2.0,2.0,1.0,1.0,7.0,3.0,0.0,2,3,3,5
17516,2,0,0,3.0,3.0,3.0,2.0,1.0,3.0,5.0,6.0,3.0,2,3,4,5
17518,4,0,5,3.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2,2,1,1
17519,6,0,0,2.0,7.0,6.0,2.0,4.0,7.0,18.0,5.0,0.0,2,1,1,2
17520,3,1,5,3.0,7.0,3.0,2.0,1.0,2.0,0.0,3.0,5.0,4,1,1,3
17522,1,0,2,3.0,7.0,3.0,1.0,2.0,6.0,20.0,6.0,3.0,2,1,1,2
17523,2,0,1,2.0,7.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,3,1,2,1
17524,2,1,3,3.0,3.0,2.0,1.0,3.0,4.0,18.0,6.0,3.0,3,6,2,4
17525,9,0,3,1.0,0.0,5.0,4.0,1.0,2.0,18.0,4.0,5.0,4,6,6,7
17528,7,0,0,1.0,5.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,2,1,0,0
17530,3,0,3,2.0,0.0,3.0,0.0,4.0,3.0,15.0,1.0,3.0,4,3,0,0
17531,3,0,0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,1,3,7,7
17533,3,0,5,3.0,4.0,4.0,0.0,1.0,1.0,9.0,1.0,0.0,2,1,0,0
17538,2,0,0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1,1,0,0
17540,2,0,5,2.0,8.0,3.0,2.0,1.0,3.0,8.0,4.0,4.0,5,4,2,3
17545,5,0,3,3.0,5.0,3.0,1.0,3.0,3.0,18.0,5.0,3.0,2,1,1,1
17547,5,2,2,4.0,6.0,2.0,1.0,3.0,7.0,2.0,1.0,5.0,1,2,6,4
17548,6,0,2,3.0,9.0,3.0,2.0,4.0,7.0,18.0,6.0,3.0,2,2,1,1
17550,4,0,3,3.0,3.0,4.0,7.0,2.0,3.0,17.0,5.0,3.0,3,2,4,4
17551,5,0,0,2.0,0.0,1.0,1.0,3.0,1.0,19.0,3.0,0.0,1,1,1,3
17554,2,1,3,3.0,7.0,4.0,4.0,5.0,3.0,20.0,1.0,3.0,1,2,3,5
17556,3,0,0,3.0,0.0,1.0,0.0,5.0,1.0,12.0,1.0,0.0,1,2,0,0
17557,2,0,1,2.0,8.0,2.0,0.0,4.0,2.0,5.0,1.0,0.0,1,1,0,0
17558,4,0,3,2.0,5.0,4.0,2.0,4.0,7.0,16.0,5.0,0.0,3,2,1,3
17562,2,0,0,2.0,4.0,4.0,5.0,1.0,3.0,11.0,4.0,0.0,8,3,5,6
17563,5,0,3,3.0,7.0,5.0,2.0,1.0,2.0,17.0,1.0,0.0,3,2,3,3
17566,4,0,2,3.0,4.0,5.0,3.0,5.0,7.0,20.0,1.0,3.0,2,1,3,2
17569,1,1,0,2.0,5.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,0,0,0,0
17572,6,0,2,3.0,0.0,1.0,0.0,3.0,5.0,10.0,1.0,0.0,1,1,0,0
17575,3,0,0,4.0,3.0,3.0,5.0,1.0,4.0,0.0,2.0,1.0,3,1,1,1
17577,1,1,0,2.0,3.0,3.0,2.0,5.0,6.0,5.0,3.0,3.0,2,2,3,3
17578,3,0,3,3.0,3.0,4.0,5.0,5.0,7.0,20.0,6.0,4.0,3,3,3,3
17579,2,1,3,3.0,3.0,4.0,4.0,4.0,2.0,18.0,5.0,3.0,3,5,5,6
17580,1,1,0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,3.0,4.0,2,4,3,4
17581,1,0,3,2.0,8.0,1.0,1.0,5.0,7.0,7.0,2.0,1.0,3,5,3,2
17583,1,0,3,3.0,6.0,4.0,4.0,3.0,7.0,13.0,5.0,0.0,4,2,3,6
17585,3,0,0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,1.0,0.0,0,0,0,0
17586,2,0,3,2.0,7.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,1,1,3,3
17589,3,0,4,3.0,4.0,5.0,0.0,2.0,3.0,19.0,5.0,0.0,5,2,0,0
17590,5,0,5,4.0,0.0,5.0,2.0,1.0,2.0,12.0,3.0,3.0,3,1,3,3
17596,9,0,0,3.0,7.0,6.0,2.0,1.0,3.0,18.0,3.0,0.0,1,1,5,4
17598,5,0,2,0.0,3.0,3.0,3.0,1.0,1.0,19.0,4.0,3.0,5,1,4,5
17599,5,0,3,3.0,3.0,6.0,5.0,3.0,3.0,13.0,4.0,3.0,2,3,4,5
17601,1,0,0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,5.0,1,3,5,7
17602,7,0,3,2.0,4.0,6.0,8.0,1.0,2.0,19.0,5.0,5.0,2,5,5,4
17603,3,0,0,3.0,7.0,4.0,2.0,5.0,4.0,2.0,3.0,3.0,7,4,4,8
17604,9,0,3,3.0,5.0,2.0,5.0,1.0,2.0,15.0,1.0,1.0,2,4,4,4
17606,2,0,3,3.0,3.0,4.0,3.0,1.0,7.0,13.0,1.0,3.0,2,3,4,6
17607,4,0,3,3.0,9.0,1.0,1.0,5.0,1.0,17.0,2.0,2.0,1,2,1,1
17608,1,0,0,2.0,7.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,6,3,4,5
17612,2,0,5,3.0,0.0,4.0,2.0,1.0,1.0,3.0,2.0,0.0,7,1,2,2
17615,3,0,3,3.0,8.0,1.0,0.0,5.0,7.0,14.0,1.0,0.0,1,1,0,0
17616,7,0,0,4.0,6.0,2.0,2.0,5.0,1.0,16.0,1.0,3.0,1,1,1,2
17617,2,0,0,3.0,0.0,1.0,1.0,3.0,4.0,1.0,5.0,0.0,1,3,5,3
17618,2,0,5,4.0,3.0,3.0,2.0,2.0,5.0,2.0,1.0,0.0,2,1,2,2
17619,3,0,0,3.0,6.0,1.0,1.0,4.0,1.0,14.0,4.0,0.0,1,1,4,3
17620,5,0,2,1.0,5.0,2.0,1.0,2.0,2.0,7.0,3.0,4.0,1,1,3,2
17621,6,1,0,3.0,6.0,6.0,2.0,3.0,4.0,1.0,2.0,3.0,8,4,3,4
17622,1,0,2,3.0,3.0,3.0,5.0,5.0,7.0,12.0,6.0,4.0,3,3,3,3
17625,2,0,0,2.0,3.0,3.0,4.0,4.0,3.0,8.0,1.0,3.0,4,3,4,4
17626,2,0,5,3.0,7.0,4.0,2.0,1.0,2.0,14.0,4.0,3.0,1,2,1,1
17630,5,0,0,3.0,9.0,6.0,5.0,3.0,2.0,15.0,4.0,3.0,6,1,5,8
17631,1,0,0,3.0,5.0,1.0,1.0,4.0,1.0,5.0,1.0,0.0,2,3,3,2
17633,0,0,1,1.0,7.0,1.0,1.0,1.0,7.0,0.0,2.0,0.0,4,1,2,6
17634,2,0,0,2.0,3.0,3.0,2.0,5.0,7.0,8.0,5.0,0.0,3,2,1,2
17635,7,0,0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,6.0,0.0,3,1,2,3
17636,3,0,5,3.0,6.0,4.0,5.0,1.0,2.0,7.0,1.0,5.0,1,2,1,2
17637,1,1,0,3.0,0.0,3.0,1.0,4.0,7.0,6.0,2.0,0.0,5,5,1,2
17644,5,1,3,4.0,0.0,4.0,6.0,4.0,1.0,12.0,5.0,3.0,4,4,2,1
17645,0,0,0,3.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,3,3,0,0
17646,3,0,0,3.0,9.0,3.0,4.0,5.0,3.0,18.0,3.0,3.0,4,4,3,3
17647,4,0,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,2,1,3
17648,2,0,3,3.0,8.0,2.0,1.0,4.0,1.0,12.0,1.0,0.0,2,3,2,1
17650,1,0,3,2.0,8.0,3.0,1.0,3.0,7.0,12.0,1.0,2.0,3,1,1,1
17651,3,0,3,3.0,9.0,1.0,1.0,1.0,1.0,5.0,2.0,0.0,1,2,2,2
17652,3,0,3,3.0,3.0,3.0,4.0,1.0,2.0,8.0,4.0,3.0,3,4,4,4
17654,2,0,0,2.0,4.0,3.0,1.0,5.0,2.0,0.0,1.0,0.0,3,1,2,4
17655,4,1,1,5.0,0.0,5.0,1.0,2.0,1.0,5.0,1.0,0.0,5,2,1,3
17658,2,2,0,3.0,0.0,3.0,2.0,1.0,4.0,4.0,2.0,3.0,3,2,2,2
17661,8,0,2,2.0,6.0,6.0,1.0,3.0,2.0,12.0,5.0,1.0,3,2,1,1
17671,4,0,3,3.0,9.0,4.0,2.0,4.0,2.0,2.0,5.0,2.0,2,4,5,4
17672,2,0,2,3.0,3.0,3.0,1.0,5.0,6.0,14.0,2.0,4.0,4,3,1,1
17675,1,0,0,2.0,4.0,4.0,2.0,4.0,1.0,3.0,2.0,0.0,2,2,1,4
17677,1,1,0,2.0,5.0,2.0,1.0,3.0,2.0,6.0,1.0,3.0,1,2,2,3
17681,3,0,3,4.0,0.0,5.0,2.0,5.0,7.0,21.0,1.0,0.0,2,3,1,2
17683,4,0,0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,2,1,1
17684,0,0,0,1.0,8.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0,0,0,0
17685,0,0,0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2,1,4,3
17686,7,0,5,4.0,7.0,6.0,6.0,1.0,3.0,20.0,5.0,2.0,1,2,2,5
17689,3,0,0,3.0,7.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,1,1,2,1
17691,4,2,0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1,1,2,2
17693,4,0,0,4.0,6.0,3.0,3.0,1.0,2.0,12.0,1.0,3.0,2,3,1,3
17696,9,0,3,4.0,11.0,6.0,8.0,1.0,2.0,21.0,4.0,3.0,2,4,1,4
17698,4,0,2,2.0,3.0,3.0,4.0,1.0,2.0,8.0,4.0,3.0,3,3,6,4
17700,1,1,0,2.0,4.0,2.0,1.0,2.0,5.0,0.0,2.0,0.0,1,1,1,1
17701,4,0,5,4.0,6.0,2.0,1.0,3.0,2.0,11.0,3.0,0.0,2,1,1,1
17702,6,0,2,3.0,8.0,6.0,6.0,4.0,5.0,15.0,2.0,3.0,3,4,3,3
17704,1,0,0,2.0,4.0,2.0,2.0,5.0,7.0,10.0,3.0,4.0,5,3,4,7
17705,3,0,0,2.0,4.0,5.0,0.0,2.0,4.0,11.0,6.0,0.0,3,1,0,0
17709,4,1,3,3.0,8.0,4.0,6.0,2.0,2.0,2.0,1.0,3.0,2,3,2,3
17712,6,0,3,3.0,3.0,6.0,5.0,5.0,7.0,21.0,1.0,1.0,3,1,3,4
17715,5,1,2,3.0,5.0,2.0,1.0,4.0,1.0,13.0,4.0,2.0,2,2,2,3
17717,1,0,0,2.0,0.0,3.0,1.0,4.0,7.0,3.0,2.0,1.0,5,2,1,2
17720,6,0,2,3.0,5.0,4.0,5.0,3.0,1.0,12.0,4.0,0.0,2,3,4,3
17721,5,0,2,4.0,11.0,0.0,1.0,3.0,4.0,18.0,1.0,1.0,0,0,0,0
17722,3,1,2,3.0,0.0,4.0,2.0,1.0,1.0,11.0,0.0,0.0,2,2,1,3
17724,3,0,3,3.0,3.0,4.0,5.0,5.0,4.0,19.0,3.0,4.0,3,3,6,3
17725,2,1,0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0,0,0,0
17726,0,0,0,0.0,0.0,3.0,0.0,5.0,7.0,0.0,1.0,5.0,2,1,0,0
17727,3,0,3,3.0,3.0,5.0,7.0,5.0,2.0,18.0,4.0,3.0,2,1,1,3
17728,1,0,3,3.0,7.0,3.0,2.0,2.0,3.0,12.0,4.0,3.0,1,3,1,2
17729,3,0,3,3.0,3.0,4.0,6.0,1.0,3.0,20.0,6.0,3.0,3,3,5,2
17730,2,0,3,2.0,5.0,4.0,2.0,2.0,2.0,11.0,1.0,0.0,1,2,2,1
17731,9,0,0,2.0,0.0,3.0,0.0,5.0,1.0,18.0,1.0,0.0,1,1,0,0
17732,2,1,0,3.0,9.0,0.0,1.0,5.0,1.0,1.0,4.0,0.0,0,0,0,0
17734,4,0,5,3.0,0.0,1.0,1.0,4.0,7.0,6.0,4.0,5.0,2,1,1,3
17735,4,0,3,4.0,3.0,5.0,6.0,2.0,5.0,19.0,1.0,3.0,4,4,6,4
17736,3,0,0,2.0,12.0,5.0,2.0,5.0,7.0,12.0,6.0,2.0,3,2,2,3
17737,5,0,3,4.0,6.0,5.0,2.0,4.0,2.0,13.0,2.0,3.0,3,3,1,2
17740,2,0,5,3.0,5.0,2.0,2.0,4.0,5.0,8.0,4.0,3.0,3,2,4,1
17741,4,0,3,3.0,3.0,4.0,7.0,5.0,2.0,19.0,1.0,3.0,1,2,3,3
17742,3,0,5,3.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,4,1,0,0
17743,2,1,0,3.0,7.0,2.0,1.0,3.0,1.0,11.0,1.0,3.0,1,3,4,5
17744,6,0,2,5.0,3.0,5.0,7.0,4.0,5.0,11.0,4.0,3.0,5,2,4,3
17747,3,0,0,3.0,0.0,2.0,0.0,4.0,4.0,12.0,1.0,0.0,2,1,0,0
17750,4,0,0,2.0,4.0,5.0,0.0,4.0,2.0,15.0,0.0,0.0,3,1,0,0
17751,2,0,3,3.0,5.0,3.0,1.0,3.0,7.0,15.0,3.0,3.0,2,6,3,1
17752,1,0,0,2.0,12.0,2.0,1.0,5.0,7.0,5.0,1.0,0.0,6,1,1,1
17757,1,0,0,2.0,3.0,3.0,3.0,5.0,7.0,7.0,1.0,3.0,2,2,5,5
17758,3,0,2,3.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2,4,1,1
17760,7,0,3,3.0,7.0,5.0,2.0,3.0,2.0,18.0,4.0,4.0,1,3,5,4
17762,7,0,4,2.0,4.0,6.0,2.0,3.0,1.0,17.0,3.0,3.0,4,2,3,1
17764,2,0,0,1.0,5.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,2,1,1,3
17765,3,0,0,4.0,6.0,3.0,2.0,2.0,1.0,10.0,1.0,3.0,1,1,3,2
17771,3,0,2,2.0,9.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1,2,1,1
17773,4,0,0,3.0,0.0,3.0,1.0,5.0,7.0,18.0,6.0,0.0,3,3,3,5
17774,2,0,0,3.0,3.0,2.0,1.0,1.0,4.0,0.0,3.0,2.0,2,2,5,5
17776,0,0,0,3.0,4.0,3.0,1.0,5.0,7.0,1.0,4.0,4.0,5,3,2,1
17777,5,0,3,4.0,3.0,6.0,6.0,2.0,5.0,21.0,5.0,3.0,1,3,3,4
17778,1,0,2,3.0,5.0,1.0,1.0,3.0,3.0,7.0,1.0,3.0,1,3,3,1
17780,2,0,0,2.0,3.0,5.0,3.0,5.0,4.0,7.0,4.0,3.0,1,2,5,5
17781,9,0,2,5.0,7.0,6.0,6.0,2.0,4.0,7.0,5.0,0.0,1,1,3,5
17782,0,0,3,2.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,5.0,5,2,4,4
17785,1,0,1,3.0,11.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,2,3,4,3
17786,2,0,2,2.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,0.0,0,0,0,0
17787,4,0,0,4.0,0.0,2.0,2.0,1.0,1.0,4.0,1.0,0.0,3,1,1,3
17788,8,0,3,3.0,3.0,6.0,8.0,1.0,2.0,20.0,6.0,2.0,4,1,3,6
17789,3,0,2,4.0,7.0,4.0,4.0,5.0,3.0,19.0,5.0,3.0,4,2,3,3
17791,4,0,3,3.0,11.0,4.0,5.0,4.0,3.0,18.0,4.0,1.0,3,2,5,3
17792,7,0,0,2.0,9.0,5.0,3.0,5.0,7.0,10.0,4.0,0.0,4,2,5,5
17793,2,0,3,3.0,3.0,2.0,3.0,1.0,2.0,18.0,1.0,3.0,3,1,4,4
17794,6,0,4,3.0,4.0,5.0,1.0,1.0,2.0,13.0,1.0,0.0,3,1,1,3
17797,2,0,3,3.0,7.0,3.0,4.0,2.0,3.0,18.0,5.0,5.0,2,3,2,4
17798,5,0,1,3.0,4.0,3.0,3.0,5.0,3.0,8.0,3.0,2.0,4,1,5,8
17801,1,0,3,3.0,4.0,2.0,2.0,3.0,1.0,6.0,1.0,3.0,7,4,4,6
17805,2,0,3,5.0,3.0,3.0,1.0,5.0,4.0,7.0,5.0,3.0,2,3,2,2
17812,8,0,2,2.0,12.0,6.0,0.0,4.0,4.0,11.0,3.0,4.0,2,1,0,0
17815,8,0,0,3.0,0.0,2.0,1.0,4.0,1.0,18.0,1.0,0.0,2,2,3,2
17817,5,0,0,4.0,3.0,5.0,5.0,3.0,3.0,16.0,1.0,2.0,3,2,2,2
17819,4,2,3,3.0,3.0,3.0,1.0,2.0,6.0,21.0,1.0,3.0,2,5,4,3
17820,4,0,0,3.0,4.0,5.0,1.0,3.0,2.0,13.0,1.0,0.0,5,3,3,3
17822,2,1,3,3.0,3.0,4.0,6.0,4.0,6.0,21.0,5.0,2.0,7,3,9,6
17823,5,0,3,1.0,0.0,0.0,6.0,1.0,1.0,10.0,1.0,5.0,0,0,0,0
17824,2,1,3,2.0,0.0,0.0,6.0,2.0,1.0,12.0,1.0,0.0,0,0,0,0
17825,2,0,0,2.0,3.0,3.0,3.0,4.0,2.0,16.0,3.0,4.0,1,3,5,5
17827,3,0,2,3.0,7.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,5,2,8,4
17829,4,0,2,4.0,3.0,4.0,5.0,5.0,7.0,16.0,4.0,3.0,4,2,2,3
17833,1,0,0,2.0,4.0,3.0,1.0,5.0,7.0,5.0,5.0,3.0,1,1,1,2
17834,3,1,2,4.0,7.0,4.0,6.0,1.0,1.0,12.0,1.0,2.0,3,4,7,5
17835,2,0,0,3.0,4.0,3.0,2.0,5.0,1.0,12.0,2.0,4.0,4,3,5,2
17836,5,0,0,3.0,0.0,3.0,3.0,4.0,2.0,11.0,1.0,0.0,2,2,1,4
17837,5,0,0,4.0,6.0,6.0,1.0,4.0,1.0,17.0,2.0,0.0,4,1,2,2
17838,2,0,0,2.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,2,2,4,2
17839,4,0,2,2.0,0.0,5.0,0.0,5.0,4.0,14.0,1.0,5.0,2,1,0,0
17841,2,0,2,4.0,10.0,1.0,1.0,3.0,7.0,8.0,1.0,2.0,3,2,3,3
17843,2,0,3,4.0,3.0,3.0,4.0,5.0,3.0,11.0,1.0,3.0,1,2,2,2
17844,6,0,0,3.0,0.0,1.0,2.0,4.0,7.0,15.0,4.0,0.0,1,2,1,2
17845,1,0,3,3.0,0.0,1.0,1.0,5.0,7.0,8.0,3.0,0.0,3,4,1,2
17848,1,0,5,3.0,3.0,2.0,2.0,3.0,5.0,12.0,4.0,3.0,2,3,3,4
17849,3,1,1,3.0,3.0,1.0,1.0,1.0,7.0,0.0,2.0,3.0,1,2,1,3
17850,6,0,2,4.0,9.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0,0,0,0
17856,9,0,2,4.0,0.0,6.0,4.0,2.0,3.0,5.0,1.0,3.0,3,1,1,1
17857,2,1,3,5.0,4.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1,2,1,2
17858,7,0,3,2.0,8.0,1.0,1.0,4.0,7.0,19.0,2.0,0.0,2,2,1,1
17859,5,0,0,3.0,0.0,4.0,1.0,5.0,1.0,10.0,2.0,0.0,2,3,1,2
17861,1,0,0,3.0,7.0,3.0,3.0,1.0,2.0,10.0,5.0,4.0,1,2,6,5
17863,3,1,2,3.0,3.0,3.0,5.0,4.0,7.0,5.0,6.0,3.0,2,3,4,3
17864,2,0,2,3.0,3.0,3.0,4.0,5.0,7.0,15.0,4.0,3.0,3,5,3,3
17867,4,1,0,3.0,0.0,2.0,2.0,1.0,1.0,18.0,1.0,3.0,2,3,3,2
17869,3,0,3,3.0,6.0,5.0,7.0,4.0,6.0,20.0,4.0,3.0,2,2,2,5
17874,4,0,0,5.0,3.0,5.0,4.0,4.0,7.0,16.0,3.0,0.0,5,3,8,6
17875,4,0,3,3.0,10.0,5.0,2.0,3.0,7.0,22.0,6.0,3.0,3,3,2,3
17881,1,1,3,2.0,0.0,3.0,1.0,5.0,7.0,13.0,1.0,3.0,2,4,1,2
17882,2,0,2,3.0,3.0,2.0,2.0,1.0,3.0,12.0,4.0,0.0,5,3,3,4
